"Source_ID","Rupture_ID","Rup_Var_ID","Run_ID","IM_Type_ID","IM_Value"
10,0,43,3872,162,224.770294189453
10,0,43,3872,167,172.051986694336
10,0,44,3872,1,30.1979942321777
10,0,44,3872,11,169.44157409668
10,0,44,3872,21,136.795074462891
10,0,44,3872,26,130.132278442383
10,0,44,3872,86,95.910140991211
10,0,44,3872,136,60.5196685791016
10,0,44,3872,138,134.382919311523
10,0,44,3872,142,214.187728881836
10,0,44,3872,144,145.170913696289
10,0,44,3872,146,167.313079833984
10,0,44,3872,151,181.635192871094
10,0,44,3872,152,42.8040657043457
10,0,44,3872,154,95.0233535766602
10,0,44,3872,158,170.642105102539
10,0,44,3872,160,111.42276763916
10,0,44,3872,162,140.033630371094
10,0,44,3872,167,142.073944091797
10,0,45,3872,1,35.0351295471191
10,0,45,3872,11,69.2431411743164
10,0,45,3872,21,145.787841796875
10,0,45,3872,26,193.224868774414
10,0,45,3872,86,83.2365112304688
10,0,45,3872,136,79.8871841430664
10,0,45,3872,138,142.912033081055
10,0,45,3872,142,84.1921463012695
10,0,45,3872,144,176.489883422852
10,0,45,3872,146,219.73078918457
10,0,45,3872,151,251.038238525391
10,0,45,3872,152,56.8003196716309
10,0,45,3872,154,104.742149353027
10,0,45,3872,158,65.4548492431641
10,0,45,3872,160,128.950042724609
10,0,45,3872,162,158.40283203125
10,0,45,3872,167,193.711853027344
10,0,46,3872,1,31.4895610809326
10,0,46,3872,11,73.7958526611328
10,0,46,3872,21,171.912002563477
10,0,46,3872,26,131.314865112305
10,0,46,3872,86,112.145011901855
10,0,46,3872,136,80.9869079589844
10,0,46,3872,138,137.033248901367
10,0,46,3872,142,95.567138671875
10,0,46,3872,144,194.567504882813
10,0,46,3872,146,213.958389282227
10,0,46,3872,151,168.026611328125
10,0,46,3872,152,57.2776832580566
10,0,46,3872,154,97.8874206542969
10,0,46,3872,158,85.9510498046875
10,0,46,3872,160,146.783309936523
10,0,46,3872,162,179.755233764648
10,0,46,3872,167,121.854339599609
10,0,47,3872,1,25.9152908325195
10,0,47,3872,11,75.3058319091797
10,0,47,3872,21,151.794082641602
10,0,47,3872,26,140.040008544922
10,0,47,3872,86,119.696937561035
10,0,47,3872,136,62.0391807556152
10,0,47,3872,138,107.566101074219
10,0,47,3872,142,101.29313659668
10,0,47,3872,144,188.442581176758
10,0,47,3872,146,198.709625244141
10,0,47,3872,151,177.117950439453
10,0,47,3872,152,43.8684883117676
10,0,47,3872,154,78.2286529541016
10,0,47,3872,158,74.8488845825195
10,0,47,3872,160,133.663116455078
10,0,47,3872,162,153.650344848633
10,0,47,3872,167,145.314834594727
10,0,48,3872,1,42.818172454834
10,0,48,3872,11,124.273170471191
10,0,48,3872,21,159.213668823242
10,0,48,3872,26,154.101486206055
10,0,48,3872,86,105.618240356445
10,0,48,3872,136,98.667106628418
10,0,48,3872,138,207.844329833984
10,0,48,3872,142,179.303604125977
10,0,48,3872,144,126.640174865723
10,0,48,3872,146,170.125534057617
10,0,48,3872,151,170.033706665039
10,0,48,3872,152,70.3562393188477
10,0,48,3872,154,147.139846801758
10,0,48,3872,158,131.888336181641
10,0,48,3872,160,107.359878540039
10,0,48,3872,162,158.338714599609
10,0,48,3872,167,152.224487304688
10,0,49,3872,1,24.1536846160889
10,0,49,3872,11,103.106994628906
10,0,49,3872,21,152.673049926758
10,0,49,3872,26,184.765518188477
10,0,49,3872,86,114.351783752441
10,0,49,3872,136,43.8610458374023
10,0,49,3872,138,104.641937255859
10,0,49,3872,142,125.03938293457
10,0,49,3872,144,168.187423706055
10,0,49,3872,146,191.753814697266
10,0,49,3872,151,300.201965332031
10,0,49,3872,152,31.2901496887207
10,0,49,3872,154,74.5931777954102
10,0,49,3872,158,102.536712646484
10,0,49,3872,160,122.747650146484
10,0,49,3872,162,148.169403076172
10,0,49,3872,167,213.731475830078
10,0,50,3872,1,48.218074798584
10,0,50,3872,11,135.724487304688
10,0,50,3872,21,171.686584472656
10,0,50,3872,26,163.692947387695
10,0,50,3872,86,86.652473449707
10,0,50,3872,136,103.727363586426
10,0,50,3872,138,194.81037902832
10,0,50,3872,142,186.057235717773
10,0,50,3872,144,221.55744934082
10,0,50,3872,146,223.93278503418
10,0,50,3872,151,218.331665039062
10,0,50,3872,152,73.3578033447266
10,0,50,3872,154,137.767181396484
10,0,50,3872,158,137.26155090332
10,0,50,3872,160,157.237380981445
10,0,50,3872,162,171.75212097168
10,0,50,3872,167,165.265823364258
10,0,51,3872,1,44.5344772338867
10,0,51,3872,11,93.972770690918
10,0,51,3872,21,138.316909790039
10,0,51,3872,26,164.606643676758
10,0,51,3872,86,127.706047058105
10,0,51,3872,136,85.0146484375
10,0,51,3872,138,162.411605834961
10,0,51,3872,142,106.920379638672
10,0,51,3872,144,106.25479888916
10,0,51,3872,146,183.479568481445
10,0,51,3872,151,209.157745361328
10,0,51,3872,152,64.302261352539
10,0,51,3872,154,116.005912780762
10,0,51,3872,158,94.534065246582
10,0,51,3872,160,91.2209777832031
10,0,51,3872,162,147.288208007812
10,0,51,3872,167,165.687973022461
10,0,52,3872,1,40.044548034668
10,0,52,3872,11,137.474685668945
10,0,52,3872,21,103.319969177246
10,0,52,3872,26,96.9854049682617
10,0,52,3872,86,90.1926727294922
10,0,52,3872,136,70.1139297485352
10,0,52,3872,138,149.74430847168
10,0,52,3872,142,175.532958984375
10,0,52,3872,144,95.3047866821289
10,0,52,3872,146,120.931549072266
10,0,52,3872,151,130.772659301758
10,0,52,3872,152,49.5801849365234
10,0,52,3872,154,105.891738891602
10,0,52,3872,158,137.138656616211
10,0,52,3872,160,80.8061752319336
10,0,52,3872,162,104.228958129883
10,0,52,3872,167,103.529685974121
10,0,53,3872,1,48.9886627197266
10,0,53,3872,11,99.1102447509765
10,0,53,3872,21,100.84309387207
10,0,53,3872,26,162.549407958984
10,0,53,3872,86,94.9907684326172
10,0,53,3872,136,104.165939331055
10,0,53,3872,138,220.431457519531
10,0,53,3872,142,128.504135131836
10,0,53,3872,144,127.702171325684
10,0,53,3872,146,120.8359375
10,0,53,3872,151,181.303192138672
10,0,53,3872,152,73.8818206787109
10,0,53,3872,154,155.914749145508
10,0,53,3872,158,102.094520568848
10,0,53,3872,160,107.086669921875
10,0,53,3872,162,95.1405487060547
10,0,53,3872,167,162.699768066406
10,0,54,3872,1,22.4563961029053
10,0,54,3872,11,47.4121170043945
10,0,54,3872,21,123.531188964844
10,0,54,3872,26,123.878349304199
10,0,54,3872,86,93.4336853027344
10,0,54,3872,136,35.9413871765137
10,0,54,3872,138,73.2984924316406
10,0,54,3872,142,62.9139671325684
10,0,54,3872,144,72.2841873168945
10,0,54,3872,146,137.319320678711
10,0,54,3872,151,171.719772338867
10,0,54,3872,152,25.5630531311035
10,0,54,3872,154,53.7803153991699
10,0,54,3872,158,49.491569519043
10,0,54,3872,160,68.4657745361328
10,0,54,3872,162,125.336486816406
10,0,54,3872,167,138.638442993164
10,0,55,3872,1,16.5931873321533
10,0,55,3872,11,67.6921310424805
10,0,55,3872,21,105.373886108398
10,0,55,3872,26,80.5222244262695
10,0,55,3872,86,93.858154296875
10,0,55,3872,136,21.2380027770996
10,0,55,3872,138,53.9815444946289
10,0,55,3872,142,75.0904159545898
10,0,55,3872,144,80.478385925293
10,0,55,3872,146,122.676879882812
10,0,55,3872,151,110.611167907715
10,0,55,3872,152,17.7795028686523
10,0,55,3872,154,39.9703674316406
10,0,55,3872,158,67.9485092163086
10,0,55,3872,160,70.7292175292969
10,0,55,3872,162,101.474655151367
10,0,55,3872,167,98.6486740112305
10,0,56,3872,1,22.8345413208008
10,0,56,3872,11,49.4069442749023
10,0,56,3872,21,95.904052734375
10,0,56,3872,26,84.1099395751953
10,0,56,3872,86,57.3830833435059
10,0,56,3872,136,47.029483795166
10,0,56,3872,138,81.9732818603516
10,0,56,3872,142,64.7022247314453
10,0,56,3872,144,86.6530532836914
10,0,56,3872,146,129.483367919922
10,0,56,3872,151,109.549369812012
10,0,56,3872,152,34.3554496765137
10,0,56,3872,154,60.7457046508789
10,0,56,3872,158,49.4118347167969
10,0,56,3872,160,61.8083381652832
10,0,56,3872,162,101.511741638184
10,0,56,3872,167,91.3716583251953
10,0,57,3872,1,45.6707572937012
10,0,57,3872,11,169.935333251953
10,0,57,3872,21,141.655578613281
10,0,57,3872,26,131.21223449707
10,0,57,3872,86,117.004737854004
10,0,57,3872,136,92.6853332519531
10,0,57,3872,138,222.498748779297
10,0,57,3872,142,217.020980834961
10,0,57,3872,144,226.42366027832
10,0,57,3872,146,183.948684692383
10,0,57,3872,151,158.291442871094
10,0,57,3872,152,66.6414947509766
10,0,57,3872,154,157.330581665039
10,0,57,3872,158,175.277099609375
10,0,57,3872,160,161.844177246094
10,0,57,3872,162,144.854202270508
10,0,57,3872,167,139.749359130859
10,0,58,3872,1,18.012622833252
10,0,58,3872,11,83.5917053222656
10,0,58,3872,21,110.202056884766
10,0,58,3872,26,147.838729858398
10,0,58,3872,86,82.8274765014648
10,0,58,3872,136,22.7171630859375
10,0,58,3872,138,44.1569061279297
10,0,58,3872,142,106.974510192871
10,0,58,3872,144,94.4668579101562
10,0,58,3872,146,118.087394714355
10,0,58,3872,151,193.650039672852
10,0,58,3872,152,19.833797454834
10,0,58,3872,154,38.7639999389649
10,0,58,3872,158,83.8685684204102
10,0,58,3872,160,73.5260848999023
10,0,58,3872,162,101.321708679199
10,0,58,3872,167,147.107147216797
10,0,59,3872,1,20.0678424835205
10,0,59,3872,11,63.1907424926758
10,0,59,3872,21,107.412406921387
10,0,59,3872,26,90.5777053833008
10,0,59,3872,86,74.1571731567383
10,0,59,3872,136,37.3377075195313
10,0,59,3872,138,78.0420608520508
10,0,59,3872,142,74.5908889770508
10,0,59,3872,144,66.8387832641602
10,0,59,3872,146,151.391891479492
10,0,59,3872,151,115.106307983398
10,0,59,3872,152,26.4415283203125
10,0,59,3872,154,57.5011940002441
10,0,59,3872,158,64.5633239746094
10,0,59,3872,160,57.7674942016602
10,0,59,3872,162,107.056915283203
10,0,59,3872,167,97.0361251831055
10,0,60,3872,1,31.2277755737305
10,0,60,3872,11,120.447463989258
10,0,60,3872,21,88.6660461425781
10,0,60,3872,26,137.086029052734
10,0,60,3872,86,99.7421798706055
10,0,60,3872,136,52.649112701416
10,0,60,3872,138,132.38883972168
10,0,60,3872,142,162.888168334961
10,0,60,3872,144,109.973754882812
10,0,60,3872,146,111.490669250488
10,0,60,3872,151,201.973937988281
10,0,60,3872,152,37.3516845703125
10,0,60,3872,154,93.6209564208984
10,0,60,3872,158,125.88794708252
10,0,60,3872,160,103.46467590332
10,0,60,3872,162,88.1041946411133
10,0,60,3872,167,154.986404418945
10,0,61,3872,1,11.8360557556152
10,0,61,3872,11,39.5301017761231
10,0,61,3872,21,83.8202362060547
10,0,61,3872,26,91.3572235107422
10,0,61,3872,86,80.6921920776367
10,0,61,3872,136,15.3651819229126
10,0,61,3872,138,20.1499614715576
10,0,61,3872,142,44.2441940307617
10,0,61,3872,144,52.9178886413574
10,0,61,3872,146,105.247627258301
10,0,61,3872,151,108.871726989746
10,0,61,3872,152,11.6720190048218
10,0,61,3872,154,17.7491149902344
10,0,61,3872,158,36.5090293884277
10,0,61,3872,160,40.6116523742676
10,0,61,3872,162,83.6677169799805
10,0,61,3872,167,87.7302169799805
10,0,62,3872,1,16.8493385314941
10,0,62,3872,11,41.7447738647461
10,0,62,3872,21,65.0894393920898
10,0,62,3872,26,95.7254867553711
10,0,62,3872,86,71.0859680175781
10,0,62,3872,136,19.0503559112549
10,0,62,3872,138,50.7126121520996
10,0,62,3872,142,56.1073837280273
10,0,62,3872,144,95.5960540771485
10,0,62,3872,146,70.8188705444336
10,0,62,3872,151,106.834922790527
10,0,62,3872,152,15.512640953064
10,0,62,3872,154,36.823371887207
10,0,62,3872,158,42.3058319091797
10,0,62,3872,160,72.6211318969727
10,0,62,3872,162,65.4595108032227
10,0,62,3872,167,94.2124176025391
10,0,63,3872,1,25.2076320648193
10,0,63,3872,11,139.28010559082
10,0,63,3872,21,95.6852722167969
10,0,63,3872,26,110.303619384766
10,0,63,3872,86,92.9067306518555
10,0,63,3872,136,29.0553073883057
10,0,63,3872,138,99.2155532836914
10,0,63,3872,142,174.675842285156
10,0,63,3872,144,94.4736633300781
10,0,63,3872,146,116.334838867188
10,0,63,3872,151,153.325103759766
10,0,63,3872,152,25.3153133392334
10,0,63,3872,154,72.3959503173828
10,0,63,3872,158,145.747009277344
10,0,63,3872,160,83.7784652709961
10,0,63,3872,162,95.8367462158203
10,0,63,3872,167,130.678848266602
10,0,64,3872,1,25.0993957519531
10,0,64,3872,11,51.2829399108887
10,0,64,3872,21,64.8241500854492
10,0,64,3872,26,78.3444213867188
10,0,64,3872,86,50.8109321594238
10,0,64,3872,136,55.6708374023438
10,0,64,3872,138,70.4400863647461
10,0,64,3872,142,61.7893905639648
10,0,64,3872,144,91.3672943115234
10,0,64,3872,146,84.0583343505859
10,0,64,3872,151,118.061454772949
10,0,64,3872,152,39.3831939697266
10,0,64,3872,154,51.5530548095703
10,0,64,3872,158,51.0926322937012
10,0,64,3872,160,64.6186141967773
10,0,64,3872,162,69.1783218383789
10,0,64,3872,167,90.7781372070312
10,0,65,3872,1,30.5208702087402
10,0,65,3872,11,82.4784088134766
10,0,65,3872,21,113.484130859375
10,0,65,3872,26,127.624443054199
10,0,65,3872,86,91.3661422729492
10,0,65,3872,136,55.3733062744141
10,0,65,3872,138,82.4344177246094
10,0,65,3872,142,103.637908935547
10,0,65,3872,144,105.648468017578
10,0,65,3872,146,136.363403320312
10,0,65,3872,151,178.437866210938
10,0,65,3872,152,39.4380683898926
10,0,65,3872,154,60.8408737182617
10,0,65,3872,158,85.0177841186523
10,0,65,3872,160,85.1898803710938
10,0,65,3872,162,113.043388366699
10,0,65,3872,167,126.87865447998
10,0,66,3872,1,36.4366493225098
10,0,66,3872,11,91.2973403930664
10,0,66,3872,21,86.4756393432617
10,0,66,3872,26,88.8906478881836
10,0,66,3872,86,100.394477844238
10,0,66,3872,136,79.1787872314453
10,0,66,3872,138,147.518981933594
10,0,66,3872,142,124.3232421875
10,0,66,3872,144,88.5256042480469
10,0,66,3872,146,105.334503173828
10,0,66,3872,151,100.754554748535
10,0,66,3872,152,56.3317985534668
10,0,66,3872,154,104.697998046875
10,0,66,3872,158,91.738296508789
10,0,66,3872,160,78.3482894897461
10,0,66,3872,162,88.23388671875
10,0,66,3872,167,94.4385070800781
10,0,67,3872,1,16.3983459472656
10,0,67,3872,11,77.4648742675781
10,0,67,3872,21,53.1927642822266
10,0,67,3872,26,80.1916809082031
10,0,67,3872,86,57.4988098144531
10,0,67,3872,136,19.8246231079102
10,0,67,3872,138,27.2441329956055
10,0,67,3872,142,109.524551391602
10,0,67,3872,144,60.5610160827637
10,0,67,3872,146,56.3935623168945
10,0,67,3872,151,107.046913146973
10,0,67,3872,152,15.3297367095947
10,0,67,3872,154,22.6467418670654
10,0,67,3872,158,84.5051040649414
10,0,67,3872,160,48.9241142272949
10,0,67,3872,162,52.6141586303711
10,0,67,3872,167,80.6727523803711
10,0,68,3872,1,30.2441463470459
10,0,68,3872,11,109.970184326172
10,0,68,3872,21,109.861862182617
10,0,68,3872,26,101.73265838623
10,0,68,3872,86,77.0870895385742
10,0,68,3872,136,50.787410736084
10,0,68,3872,138,75.0674591064453
10,0,68,3872,142,145.601318359375
10,0,68,3872,144,180.07080078125
10,0,68,3872,146,156.371673583984
10,0,68,3872,151,139.232925415039
10,0,68,3872,152,36.1997375488281
10,0,68,3872,154,53.9712524414062
10,0,68,3872,158,114.153144836426
10,0,68,3872,160,133.002685546875
10,0,68,3872,162,115.847755432129
10,0,68,3872,167,123.156478881836
10,0,69,3872,1,34.9171028137207
10,0,69,3872,11,100.274391174316
10,0,69,3872,21,81.8641662597656
10,0,69,3872,26,112.429420471191
10,0,69,3872,86,69.6966323852539
10,0,69,3872,136,65.956901550293
10,0,69,3872,138,122.288345336914
10,0,69,3872,142,136.923583984375
10,0,69,3872,144,95.3102874755859
10,0,69,3872,146,104.079734802246
10,0,69,3872,151,161.452713012695
10,0,69,3872,152,46.8150787353516
10,0,69,3872,154,86.4716796875
10,0,69,3872,158,102.272605895996
10,0,69,3872,160,80.6142578125
10,0,69,3872,162,83.5576095581055
10,0,69,3872,167,118.60587310791
10,0,70,3872,1,24.5894298553467
10,0,70,3872,11,79.2559814453125
10,0,70,3872,21,89.4345016479492
10,0,70,3872,26,72.1355972290039
10,0,70,3872,86,101.229705810547
10,0,70,3872,136,47.6938056945801
10,0,70,3872,138,84.5642700195312
10,0,70,3872,142,100.932716369629
10,0,70,3872,144,101.351898193359
10,0,70,3872,146,116.275321960449
10,0,70,3872,151,91.3219909667969
10,0,70,3872,152,34.636344909668
10,0,70,3872,154,60.5244865417481
10,0,70,3872,158,81.3138275146485
10,0,70,3872,160,77.355110168457
10,0,70,3872,162,88.4061737060547
10,0,70,3872,167,69.2317504882812
10,0,71,3872,1,28.2490272521973
10,0,71,3872,11,46.6945915222168
10,0,71,3872,21,64.2475204467773
10,0,71,3872,26,137.459686279297
10,0,71,3872,86,76.6454620361328
10,0,71,3872,136,60.0551567077637
10,0,71,3872,138,96.1266479492187
10,0,71,3872,142,54.8502655029297
10,0,71,3872,144,53.8991355895996
10,0,71,3872,146,87.2477722167969
10,0,71,3872,151,154.377395629883
10,0,71,3872,152,42.9565963745117
10,0,71,3872,154,68.0825042724609
10,0,71,3872,158,48.0655555725098
10,0,71,3872,160,44.4944877624512
10,0,71,3872,162,62.8529739379883
10,0,71,3872,167,138.346221923828
10,0,72,3872,1,31.5933856964111
10,0,72,3872,11,106.330352783203
10,0,72,3872,21,78.3168563842773
10,0,72,3872,26,76.7371444702148
10,0,72,3872,86,62.5621070861816
10,0,72,3872,136,66.1929779052734
10,0,72,3872,138,109.117630004883
10,0,72,3872,142,134.96044921875
10,0,72,3872,144,97.2132263183594
10,0,72,3872,146,97.5678100585938
10,0,72,3872,151,113.899574279785
10,0,72,3872,152,46.9526023864746
10,0,72,3872,154,77.487174987793
10,0,72,3872,158,106.073387145996
10,0,72,3872,160,82.2768630981445
10,0,72,3872,162,80.3820648193359
10,0,72,3872,167,83.4640579223633
10,0,73,3872,1,26.9068546295166
10,0,73,3872,11,73.6929092407227
10,0,73,3872,21,75.4883804321289
10,0,73,3872,26,73.0042419433594
10,0,73,3872,86,71.2926559448242
10,0,73,3872,136,58.6328506469727
10,0,73,3872,138,104.968765258789
10,0,73,3872,142,92.5698776245117
10,0,73,3872,144,63.185001373291
10,0,73,3872,146,101.114753723145
10,0,73,3872,151,85.4341812133789
10,0,73,3872,152,41.8413619995117
10,0,73,3872,154,74.2508773803711
10,0,73,3872,158,73.380615234375
10,0,73,3872,160,57.6005630493164
10,0,73,3872,162,78.2800445556641
10,0,73,3872,167,77.3786697387695
10,0,74,3872,1,24.4910182952881
10,0,74,3872,11,70.7037887573242
10,0,74,3872,21,126.716995239258
10,0,74,3872,26,132.237991333008
10,0,74,3872,86,85.7683486938477
10,0,74,3872,136,56.7932510375977
10,0,74,3872,138,97.6744384765625
10,0,74,3872,142,85.4403381347656
10,0,74,3872,144,145.268569946289
10,0,74,3872,146,166.735717773438
10,0,74,3872,151,166.390869140625
10,0,74,3872,152,40.6354484558105
10,0,74,3872,154,69.7634887695312
10,0,74,3872,158,78.5688781738281
10,0,74,3872,160,108.293815612793
10,0,74,3872,162,126.134651184082
10,0,74,3872,167,133.148849487305
10,0,75,3872,1,27.3574657440186
10,0,75,3872,11,65.9048385620117
10,0,75,3872,21,60.3282051086426
10,0,75,3872,26,75.3248138427734
10,0,75,3872,86,62.3710174560547
10,0,75,3872,136,54.444091796875
10,0,75,3872,138,103.343276977539
10,0,75,3872,142,89.8688507080078
10,0,75,3872,144,65.5446853637695
10,0,75,3872,146,77.7065353393555
10,0,75,3872,151,105.365242004395
10,0,75,3872,152,39.6275939941406
10,0,75,3872,154,73.3554763793945
10,0,75,3872,158,66.1502838134766
10,0,75,3872,160,47.2983779907227
10,0,75,3872,162,60.8470001220703
10,0,75,3872,167,75.2732162475586
10,0,76,3872,1,22.1616458892822
10,0,76,3872,11,48.2587013244629
10,0,76,3872,21,41.6365051269531
10,0,76,3872,26,45.8454399108887
10,0,76,3872,86,44.6504325866699
10,0,76,3872,136,44.6816253662109
10,0,76,3872,138,76.8571319580078
10,0,76,3872,142,66.1962585449219
10,0,76,3872,144,49.3940048217774
10,0,76,3872,146,43.5363082885742
10,0,76,3872,151,53.0090255737305
10,0,76,3872,152,32.1014823913574
10,0,76,3872,154,54.437442779541
10,0,76,3872,158,49.5200424194336
10,0,76,3872,160,45.099193572998
10,0,76,3872,162,40.0767097473145
10,0,76,3872,167,43.1837272644043
10,0,77,3872,1,30.9061946868897
10,0,77,3872,11,71.6018829345703
10,0,77,3872,21,69.945930480957
10,0,77,3872,26,65.6054916381836
10,0,77,3872,86,65.5504455566406
10,0,77,3872,136,76.5606918334961
10,0,77,3872,138,138.852325439453
10,0,77,3872,142,82.1549606323242
10,0,77,3872,144,88.5492553710938
10,0,77,3872,146,100.187538146973
10,0,77,3872,151,86.2109222412109
10,0,77,3872,152,54.5474281311035
10,0,77,3872,154,98.2057418823242
10,0,77,3872,158,72.5867614746094
10,0,77,3872,160,74.9665069580078
10,0,77,3872,162,89.5012893676758
10,0,77,3872,167,69.0198211669922
10,0,78,3872,1,32.4831314086914
10,0,78,3872,11,92.9308471679688
10,0,78,3872,21,64.7831115722656
10,0,78,3872,26,51.666862487793
10,0,78,3872,86,43.6618385314941
10,0,78,3872,136,67.3036651611328
10,0,78,3872,138,122.677711486816
10,0,78,3872,142,123.117752075195
10,0,78,3872,144,87.366081237793
10,0,78,3872,146,80.4113540649414
10,0,78,3872,151,63.1634330749512
10,0,78,3872,152,48.4236259460449
10,0,78,3872,154,86.7463989257812
10,0,78,3872,158,92.4909744262695
10,0,78,3872,160,69.1615905761719
10,0,78,3872,162,64.7239303588867
10,0,78,3872,167,50.8710289001465
10,0,79,3872,1,20.275993347168
10,0,79,3872,11,58.1292839050293
10,0,79,3872,21,49.1737976074219
10,0,79,3872,26,65.0536422729492
10,0,79,3872,86,53.137321472168
10,0,79,3872,136,47.6537628173828
10,0,79,3872,138,80.4802169799805
10,0,79,3872,142,75.827018737793
10,0,79,3872,144,47.4528007507324
10,0,79,3872,146,62.536190032959
10,0,79,3872,151,85.8601226806641
10,0,79,3872,152,33.9734764099121
10,0,79,3872,154,57.0282592773438
10,0,79,3872,158,57.922290802002
10,0,79,3872,160,43.3923301696777
10,0,79,3872,162,47.4488258361816
10,0,79,3872,167,73.5389633178711
10,0,80,3872,1,10.7234601974487
10,0,80,3872,11,25.3204498291016
10,0,80,3872,21,62.7158851623535
10,0,80,3872,26,44.9923782348633
10,0,80,3872,86,55.6528930664062
10,0,80,3872,136,25.4599781036377
10,0,80,3872,138,42.9629058837891
10,0,80,3872,142,31.5361576080322
10,0,80,3872,144,43.8547897338867
10,0,80,3872,146,76.672477722168
10,0,80,3872,151,63.2085723876953
10,0,80,3872,152,18.0120868682861
10,0,80,3872,154,30.4000072479248
10,0,80,3872,158,25.5823307037353
10,0,80,3872,160,31.3341064453125
10,0,80,3872,162,62.6295013427734
10,0,80,3872,167,45.8891677856445
10,0,81,3872,1,17.8694000244141
10,0,81,3872,11,43.8352470397949
10,0,81,3872,21,48.3252639770508
10,0,81,3872,26,37.888256072998
10,0,81,3872,86,52.9833221435547
10,0,81,3872,136,41.6182289123535
10,0,81,3872,138,70.5704574584961
10,0,81,3872,142,51.4508285522461
10,0,81,3872,144,52.8715476989746
10,0,81,3872,146,61.4279289245606
10,0,81,3872,151,45.8446960449219
10,0,81,3872,152,29.5725536346436
10,0,81,3872,154,50.0443801879883
10,0,81,3872,158,40.7297325134277
10,0,81,3872,160,38.7863082885742
10,0,81,3872,162,48.6033592224121
10,0,81,3872,167,36.7996635437012
10,0,82,3872,1,20.5383644104004
10,0,82,3872,11,62.2020034790039
10,0,82,3872,21,43.3555450439453
10,0,82,3872,26,51.6945991516113
10,0,82,3872,86,52.2709999084473
10,0,82,3872,136,41.2910308837891
10,0,82,3872,138,79.3258361816406
10,0,82,3872,142,78.5868225097656
10,0,82,3872,144,65.817741394043
10,0,82,3872,146,53.1238288879394
10,0,82,3872,151,67.6944046020508
10,0,82,3872,152,29.4957466125488
10,0,82,3872,154,56.4518280029297
10,0,82,3872,158,61.9323577880859
10,0,82,3872,160,53.4057769775391
10,0,82,3872,162,44.0733642578125
10,0,82,3872,167,51.4314918518066
10,0,83,3872,1,13.1439266204834
10,0,83,3872,11,26.9151973724365
10,0,83,3872,21,44.6727752685547
10,0,83,3872,26,28.8869743347168
10,0,83,3872,86,29.750509262085
10,0,83,3872,136,27.0679244995117
10,0,83,3872,138,41.2331237792969
10,0,83,3872,142,32.2669677734375
10,0,83,3872,144,46.3389701843262
10,0,83,3872,146,61.0741462707519
10,0,83,3872,151,36.3163070678711
10,0,83,3872,152,19.9612503051758
10,0,83,3872,154,30.3469371795654
10,0,83,3872,158,26.8731384277344
10,0,83,3872,160,33.4228134155273
10,0,83,3872,162,43.2610549926758
10,0,83,3872,167,28.0434818267822
10,0,84,3872,1,6.4203839302063
10,0,84,3872,11,15.7341289520264
10,0,84,3872,21,28.726749420166
10,0,84,3872,26,28.0376510620117
10,0,84,3872,86,27.4841289520264
10,0,84,3872,136,7.58568429946899
10,0,84,3872,138,14.4797821044922
10,0,84,3872,142,21.4471740722656
10,0,84,3872,144,20.9028625488281
10,0,84,3872,146,39.4477500915527
10,0,84,3872,151,30.1020812988281
10,0,84,3872,152,5.90181589126587
10,0,84,3872,154,10.9390058517456
10,0,84,3872,158,15.6683130264282
10,0,84,3872,160,19.4144496917725
10,0,84,3872,162,28.6370468139648
10,0,84,3872,167,26.6950187683105
10,0,85,3872,1,6.47174072265625
10,0,85,3872,11,17.3647346496582
10,0,85,3872,21,20.318359375
10,0,85,3872,26,26.0133380889893
10,0,85,3872,86,23.9850463867188
10,0,85,3872,136,8.62515735626221
10,0,85,3872,138,13.0347537994385
10,0,85,3872,142,21.4651336669922
10,0,85,3872,144,26.0138874053955
10,0,85,3872,146,23.7464962005615
10,0,85,3872,151,31.5409107208252
10,0,85,3872,152,6.53257274627686
10,0,85,3872,154,11.5666027069092
10,0,85,3872,158,16.6648921966553
10,0,85,3872,160,20.6687049865723
10,0,85,3872,162,19.3484992980957
10,0,85,3872,167,25.8446846008301
10,0,86,3872,1,25.3003387451172
10,0,86,3872,11,59.6591682434082
10,0,86,3872,21,136.222549438477
10,0,86,3872,26,191.637268066406
10,0,86,3872,86,84.8859024047852
10,0,86,3872,136,37.3456230163574
10,0,86,3872,138,59.9431076049805
10,0,86,3872,142,67.9296875
10,0,86,3872,144,89.3727264404297
10,0,86,3872,146,148.293807983398
10,0,86,3872,151,228.108520507812
10,0,86,3872,152,31.2053279876709
10,0,86,3872,154,48.3851776123047
10,0,86,3872,158,61.8400268554687
10,0,86,3872,160,82.9324111938477
10,0,86,3872,162,131.736785888672
10,0,86,3872,167,193.652160644531
10,0,87,3872,1,14.689076423645
10,0,87,3872,11,102.506538391113
10,0,87,3872,21,141.254318237305
10,0,87,3872,26,125.091850280762
10,0,87,3872,86,71.8929443359375
10,0,87,3872,136,21.616662979126
10,0,87,3872,138,36.4276313781738
10,0,87,3872,142,144.779266357422
10,0,87,3872,144,109.437957763672
10,0,87,3872,146,180.862380981445
10,0,87,3872,151,181.280242919922
10,0,87,3872,152,15.8729677200317
10,0,87,3872,154,27.942684173584
10,0,87,3872,158,107.064300537109
10,0,87,3872,160,101.397476196289
10,0,87,3872,162,167.22900390625
10,0,87,3872,167,131.487548828125
